DATA,REGIO_CODI,REGIO,AGA_CODI,AGA,SECTOR_CODI,SECTOR,ABS_CODI,ABS,SEXE_CODI,SEXE,EDAT,POBLACIO_DIANA,VACUNACIO_INICIADA,VACUNACIO_COMPLETADA
12/01/2022,7803,BARCELONA CIUTAT,70,Barcelona Dreta,7851,BARCELONA EIXAMPLE,029,BARCELONA 2-I,1,Dona,35 a 39,905,750,736
12/01/2022,7803,BARCELONA CIUTAT,46,Barcelona Esquerra,7851,BARCELONA EIXAMPLE,025,BARCELONA 2-E,0,Home,20 a 24,735,624,608
12/01/2022,7803,BARCELONA CIUTAT,46,Barcelona Esquerra,7848,BARCELONA LES CORTS,039,BARCELONA 4-A,0,Home,45 a 49,984,901,892
12/01/2022,6400,GIRONA,52,Baix Empordà,6461,GIRONA NORD,258,TORROELLA DE MONTGRÍ,0,Home,35 a 39,513,410,394
12/01/2022,7801,METROPOLITANA SUD,64,Baix Llobregat Litoral i Sant Boi,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,204,SANT BOI DE LLOBREGAT 3,1,Dona,60 a 64,298,277,276
12/01/2022,7802,METROPOLITANA NORD,35,Vallès Occidental Est,7844,VALLÈS OCCIDENTAL EST,320,BARBERÀ DEL VALLÈS,0,Home,55 a 59,1144,1072,1064
12/01/2022,6700,CATALUNYA CENTRAL,59,Bages i Solsonès,6763,SOLSONÈS-BAGES-BERGUEDÀ,011,ARTÉS,1,Dona,55 a 59,401,364,360
12/01/2022,7803,BARCELONA CIUTAT,70,Barcelona Dreta,7847,BARCELONA SANT MARTÍ,075,BARCELONA 10-E,0,Home,50 a 54,523,467,461
12/01/2022,6700,CATALUNYA CENTRAL,19,Anoia,6735,ANOIA,229,SANTA MARGARIDA DE MONTBUI,1,Dona,55 a 59,357,331,325
12/01/2022,6700,CATALUNYA CENTRAL,22,Osona,6745,OSONA,238,SANTA EUGÈNIA DE BERGA,0,Home,55 a 59,708,653,650
12/01/2022,7803,BARCELONA CIUTAT,47,Barcelona Nord,7854,BARCELONA NOU BARRIS,062,BARCELONA 8-F,1,Dona,25 a 29,627,529,517
12/01/2022,7802,METROPOLITANA NORD,35,Vallès Occidental Est,7844,VALLÈS OCCIDENTAL EST,198,SABADELL 7,1,Dona,60 a 64,237,221,218
12/01/2022,7803,BARCELONA CIUTAT,47,Barcelona Nord,7854,BARCELONA NOU BARRIS,063,BARCELONA 8-G,0,Home,25 a 29,588,442,409
12/01/2022,6400,GIRONA,54,Ripollès,6461,GIRONA NORD,187,RIPOLL-SANT JOAN DE LES ABADESSES,1,Dona,40 a 44,507,422,415
12/01/2022,7801,METROPOLITANA SUD,65,Baix Llobregat Nord,7831,BAIX LLOBREGAT NORD,149,MARTORELL,1,Dona,80 o més,1037,996,993
12/01/2022,6400,GIRONA,52,Baix Empordà,6461,GIRONA NORD,208,SANT FELIU DE GUÍXOLS,0,Home,20 a 24,1027,762,716
12/01/2022,7802,METROPOLITANA NORD,68,Baix Vallès,7842,VALLÈS ORIENTAL,150,MARTORELLES,1,Dona,65 a 69,468,443,439
12/01/2022,6100,LLEIDA,05,Lleida,6156,LLEIDA,135,LLEIDA 1,1,Dona,20 a 24,468,348,329
12/01/2022,6100,LLEIDA,05,Lleida,6156,LLEIDA,161,PLA D'URGELL,1,Dona,30 a 34,969,722,701
12/01/2022,6700,CATALUNYA CENTRAL,22,Osona,6745,OSONA,377,RODA DE TER,0,Home,12 a 14,196,122,98
12/01/2022,7803,BARCELONA CIUTAT,71,Barcelona Litoral Mar,7846,BARCELONA CIUTAT VELLA,019,BARCELONA 1-D,0,Home,50 a 54,1378,1073,1053
12/01/2022,7801,METROPOLITANA SUD,64,Baix Llobregat Litoral i Sant Boi,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,375,SANT VICENÇ DELS HORTS 2,1,Dona,12 a 14,205,142,113
12/01/2022,7802,METROPOLITANA NORD,33,Maresme Central,7867,BARCELONÈS NORD I MARESME,152,MATARÓ 1,0,Home,12 a 14,329,264,183
12/01/2022,7801,METROPOLITANA SUD,24,Baix Llobregat Centre i Fontsanta -L'H N,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,296,L'HOSPITALET DE LLOBREGAT 9-PUBILLA C.,0,Home,50 a 54,1123,1000,984
12/01/2022,6300,TERRES DE L'EBRE,49,Baix Ebre,6360,TERRES DE L'EBRE,255,TORTOSA 1 - EST,1,Dona,55 a 59,849,775,773
12/01/2022,7803,BARCELONA CIUTAT,70,Barcelona Dreta,7852,BARCELONA GRÀCIA,048,BARCELONA 6-B,1,Dona,60 a 64,779,688,682
12/01/2022,7802,METROPOLITANA NORD,68,Baix Vallès,7842,VALLÈS ORIENTAL,349,MOLLET DEL VALLÈS-2 OEST,1,Dona,70 a 74,496,470,469
12/01/2022,6700,CATALUNYA CENTRAL,22,Osona,6745,OSONA,238,SANTA EUGÈNIA DE BERGA,0,Home,0 a 11,993,201,20
12/01/2022,6400,GIRONA,57,Gironès Nord i Pla de l'Estany,6462,GIRONA SUD,231,SARRIÀ DE TER,0,Home,70 a 74,269,244,242
12/01/2022,6400,GIRONA,52,Baix Empordà,6461,GIRONA NORD,084,LA BISBAL D'EMPORDÀ,0,Home,35 a 39,527,410,399
12/01/2022,6200,CAMP DE TARRAGONA,09,Tarragonès,6258,TARRAGONÈS-BAIX PENEDÈS,244,TARRAGONA 6,0,Home,75 a 79,409,391,390
12/01/2022,6200,CAMP DE TARRAGONA,09,Tarragonès,6258,TARRAGONÈS-BAIX PENEDÈS,240,TARRAGONA 2,1,Dona,80 o més,794,741,736
12/01/2022,6700,CATALUNYA CENTRAL,22,Osona,6745,OSONA,217,SANT QUIRZE DE BESORA,1,Dona,40 a 44,173,134,131
12/01/2022,6400,GIRONA,55,Alt Maresme,6462,GIRONA SUD,143,MALGRAT DE MAR,0,Home,0 a 11,1361,284,24
12/01/2022,6400,GIRONA,53,Garrotxa,6461,GIRONA NORD,171,OLOT,1,Dona,25 a 29,1079,880,845
12/01/2022,7802,METROPOLITANA NORD,66,Vallès Occidental Oest,7843,VALLÈS OCCIDENTAL OEST,250,TERRASSA D,1,Dona,70 a 74,752,713,709
12/01/2022,7802,METROPOLITANA NORD,35,Vallès Occidental Est,7844,VALLÈS OCCIDENTAL EST,097,CASTELLAR DEL VALLÈS,1,Dona,35 a 39,702,598,576
12/01/2022,7803,BARCELONA CIUTAT,46,Barcelona Esquerra,7851,BARCELONA EIXAMPLE,024,BARCELONA 2-D,0,Home,80 o més,495,470,469
12/01/2022,7803,BARCELONA CIUTAT,46,Barcelona Esquerra,7848,BARCELONA LES CORTS,040,BARCELONA 4-B,0,Home,30 a 34,646,534,523
12/01/2022,6700,CATALUNYA CENTRAL,22,Osona,6745,OSONA,212,SANT HIPÒLIT DE VOLTREGÀ,0,Home,35 a 39,235,191,186
12/01/2022,7801,METROPOLITANA SUD,61,Alt Penedès,7865,ALT PENEDÈS-GARRAF,398,VILAFRANCA DEL PENEDÈS 2,0,Home,35 a 39,666,528,508
12/01/2022,6400,GIRONA,58,Gironès Sud i Selva Interior,6462,GIRONA SUD,234,SILS/VIDRERES/MAÇANET DE LA SELVA,1,Dona,55 a 59,845,750,742
12/01/2022,6700,CATALUNYA CENTRAL,19,Anoia,6735,ANOIA,088,CALAF,1,Dona,0 a 11,338,32,1
12/01/2022,7100,ALT PIRINEU I ARAN,01,Alt Urgell,7164,ALT PIRINEU,169,ALT URGELL-SUD,0,Home,70 a 74,139,133,131
12/01/2022,7802,METROPOLITANA NORD,69,Vallès Oriental Central,7842,VALLÈS ORIENTAL,286,GRANOLLERS 3 - CENTRE EST,1,Dona,45 a 49,1183,1087,1078
12/01/2022,6100,LLEIDA,05,Lleida,6156,LLEIDA,245,TÀRREGA,0,Home,12 a 14,443,262,187
12/01/2022,7803,BARCELONA CIUTAT,47,Barcelona Nord,7850,BARCELONA SARRIÀ-SANT GERVASI,046,BARCELONA 5-E,1,Dona,70 a 74,1110,1040,1027
12/01/2022,7803,BARCELONA CIUTAT,46,Barcelona Esquerra,7851,BARCELONA EIXAMPLE,021,BARCELONA 2-A,0,Home,45 a 49,1476,1278,1253
12/01/2022,7802,METROPOLITANA NORD,69,Vallès Oriental Central,7842,VALLÈS ORIENTAL,095,CARDEDEU,1,Dona,65 a 69,558,500,493
12/01/2022,7803,BARCELONA CIUTAT,47,Barcelona Nord,7854,BARCELONA NOU BARRIS,402,BARCELONA 8-K,0,Home,30 a 34,501,402,389
12/01/2022,7100,ALT PIRINEU I ARAN,03,Pallars,7164,ALT PIRINEU,179,LA POBLA DE SEGUR,1,Dona,15 a 19,94,80,80
12/01/2022,7801,METROPOLITANA SUD,61,Alt Penedès,7865,ALT PENEDÈS-GARRAF,397,VILAFRANCA DEL PENEDÈS 1,1,Dona,50 a 54,783,703,694
12/01/2022,7802,METROPOLITANA NORD,30,Barcelonès Nord i Baix Maresme,7867,BARCELONÈS NORD I MARESME,283,BADALONA 12,0,Home,25 a 29,296,247,238
12/01/2022,7801,METROPOLITANA SUD,65,Baix Llobregat Nord,7831,BAIX LLOBREGAT NORD,168,OLESA DE MONTSERRAT,0,Home,45 a 49,1273,1142,1127
12/01/2022,7802,METROPOLITANA NORD,35,Vallès Occidental Est,7844,VALLÈS OCCIDENTAL EST,193,SABADELL 3A,0,Home,0 a 11,964,173,14
12/01/2022,6700,CATALUNYA CENTRAL,59,Bages i Solsonès,6763,SOLSONÈS-BAGES-BERGUEDÀ,167,NAVÀS/BALSARENY,1,Dona,25 a 29,218,181,177
12/01/2022,7802,METROPOLITANA NORD,30,Barcelonès Nord i Baix Maresme,7867,BARCELONÈS NORD I MARESME,226,SANTA COLOMA DE GRAMENET 5,0,Home,50 a 54,869,751,739
12/01/2022,7801,METROPOLITANA SUD,24,Baix Llobregat Centre i Fontsanta -L'H N,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,160,MOLINS DE REI,0,Home,40 a 44,1123,1004,983
12/01/2022,7802,METROPOLITANA NORD,35,Vallès Occidental Est,7844,VALLÈS OCCIDENTAL EST,387,RIPOLLET-2,1,Dona,40 a 44,663,605,596
12/01/2022,7803,BARCELONA CIUTAT,70,Barcelona Dreta,7847,BARCELONA SANT MARTÍ,075,BARCELONA 10-E,0,Home,55 a 59,528,489,485
12/01/2022,6200,CAMP DE TARRAGONA,07,Baix Camp i Priorat,6259,BAIX CAMP-PRIORAT,306,REUS 4,1,Dona,80 o més,503,473,469
12/01/2022,7801,METROPOLITANA SUD,65,Baix Llobregat Nord,7831,BAIX LLOBREGAT NORD,168,OLESA DE MONTSERRAT,1,Dona,45 a 49,1182,1084,1068
12/01/2022,7802,METROPOLITANA NORD,68,Baix Vallès,7842,VALLÈS ORIENTAL,348,MOLLET DEL VALLÈS-EST,1,Dona,15 a 19,779,712,696
12/01/2022,7801,METROPOLITANA SUD,24,Baix Llobregat Centre i Fontsanta -L'H N,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,117,ESPLUGUES DE LLOBREGAT 2,1,Dona,30 a 34,740,641,627
12/01/2022,6200,CAMP DE TARRAGONA,07,Baix Camp i Priorat,6259,BAIX CAMP-PRIORAT,307,REUS 5,1,Dona,25 a 29,739,599,579
12/01/2022,6300,TERRES DE L'EBRE,49,Baix Ebre,6360,TERRES DE L'EBRE,256,TORTOSA 2 - OEST,1,Dona,0 a 11,1248,259,33
12/01/2022,6700,CATALUNYA CENTRAL,19,Anoia,6735,ANOIA,228,SANTA COLOMA DE QUERALT,0,Home,12 a 14,55,29,22
12/01/2022,7803,BARCELONA CIUTAT,71,Barcelona Litoral Mar,7846,BARCELONA CIUTAT VELLA,017,BARCELONA 1-B,0,Home,30 a 34,1667,1145,1089
12/01/2022,7803,BARCELONA CIUTAT,70,Barcelona Dreta,7851,BARCELONA EIXAMPLE,031,BARCELONA 2-K,1,Dona,40 a 44,990,831,816
12/01/2022,6400,GIRONA,51,Alt Empordà,6461,GIRONA NORD,119,FIGUERES,0,Home,25 a 29,1539,1085,974
12/01/2022,7801,METROPOLITANA SUD,65,Baix Llobregat Nord,7831,BAIX LLOBREGAT NORD,360,MARTORELL RURAL,1,Dona,20 a 24,746,661,650
12/01/2022,6400,GIRONA,58,Gironès Sud i Selva Interior,6462,GIRONA SUD,330,BREDA - HOSTALRIC,0,Home,80 o més,303,289,288
12/01/2022,6100,LLEIDA,05,Lleida,6156,LLEIDA,138,LLEIDA 4,0,Home,40 a 44,1037,856,835
12/01/2022,7802,METROPOLITANA NORD,68,Baix Vallès,7842,VALLÈS ORIENTAL,348,MOLLET DEL VALLÈS-EST,0,Home,15 a 19,782,712,693
12/01/2022,7801,METROPOLITANA SUD,65,Baix Llobregat Nord,7831,BAIX LLOBREGAT NORD,115,ESPARREGUERA,1,Dona,45 a 49,1337,1191,1175
12/01/2022,7801,METROPOLITANA SUD,65,Baix Llobregat Nord,7831,BAIX LLOBREGAT NORD,149,MARTORELL,1,Dona,75 a 79,612,580,579
12/01/2022,7802,METROPOLITANA NORD,33,Maresme Central,7867,BARCELONÈS NORD I MARESME,156,MATARÓ 5,0,Home,40 a 44,901,755,735
12/01/2022,7803,BARCELONA CIUTAT,47,Barcelona Nord,7854,BARCELONA NOU BARRIS,064,BARCELONA 8-H,1,Dona,50 a 54,567,524,516
12/01/2022,6400,GIRONA,57,Gironès Nord i Pla de l'Estany,6462,GIRONA SUD,124,GIRONA 1,1,Dona,25 a 29,838,707,692
12/01/2022,7802,METROPOLITANA NORD,33,Maresme Central,7867,BARCELONÈS NORD I MARESME,335,SANT ANDREU DE LLAVANERES,1,Dona,35 a 39,518,417,407
12/01/2022,7802,METROPOLITANA NORD,66,Vallès Occidental Oest,7843,VALLÈS OCCIDENTAL OEST,388,SANT CUGAT DEL VALLÈS-1,0,Home,30 a 34,840,696,675
12/01/2022,6700,CATALUNYA CENTRAL,59,Bages i Solsonès,6763,SOLSONÈS-BAGES-BERGUEDÀ,215,SANT JOAN DE VILATORRADA,1,Dona,70 a 74,355,339,338
12/01/2022,7801,METROPOLITANA SUD,62,Garraf,7865,ALT PENEDÈS-GARRAF,393,RIBES-OLIVELLA,1,Dona,75 a 79,379,357,354
12/01/2022,7802,METROPOLITANA NORD,69,Vallès Oriental Central,7842,VALLÈS ORIENTAL,287,GRANOLLERS 4 - SUD,0,Home,15 a 19,459,400,391
12/01/2022,6100,LLEIDA,05,Lleida,6156,LLEIDA,001,AGRAMUNT,0,Home,30 a 34,173,138,130
12/01/2022,7801,METROPOLITANA SUD,63,Baix Llobregat Litoral i Viladecans,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,123,GAVÀ 2,0,Home,55 a 59,1038,957,945
12/01/2022,6200,CAMP DE TARRAGONA,07,Baix Camp i Priorat,6259,BAIX CAMP-PRIORAT,303,REUS 1,0,Home,50 a 54,523,458,453
12/01/2022,7801,METROPOLITANA SUD,24,Baix Llobregat Centre i Fontsanta -L'H N,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,290,L'HOSPITALET DE LLOBREGAT 3 - COLLBLANC,0,Home,70 a 74,386,356,355
12/01/2022,7801,METROPOLITANA SUD,25,L'Hospitalet Sud i el Prat de Llobregat,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,289,L'HOSPITALET DE LLOBREGAT 2 -S.JOSEP,1,Dona,70 a 74,779,730,726
12/01/2022,7803,BARCELONA CIUTAT,71,Barcelona Litoral Mar,7846,BARCELONA CIUTAT VELLA,019,BARCELONA 1-D,0,Home,70 a 74,328,277,271
12/01/2022,7801,METROPOLITANA SUD,24,Baix Llobregat Centre i Fontsanta -L'H N,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,261,VALLIRANA,0,Home,40 a 44,926,800,781
12/01/2022,6700,CATALUNYA CENTRAL,19,Anoia,6735,ANOIA,338,PIERA,1,Dona,75 a 79,343,325,322
12/01/2022,6100,LLEIDA,05,Lleida,6156,LLEIDA,139,LLEIDA 5,1,Dona,75 a 79,292,278,276
12/01/2022,7801,METROPOLITANA SUD,24,Baix Llobregat Centre i Fontsanta -L'H N,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,261,VALLIRANA,0,Home,80 o més,496,474,470
12/01/2022,6700,CATALUNYA CENTRAL,22,Osona,6745,OSONA,144,MANLLEU,1,Dona,25 a 29,574,439,418
12/01/2022,6700,CATALUNYA CENTRAL,19,Anoia,6735,ANOIA,228,SANTA COLOMA DE QUERALT,0,Home,25 a 29,79,55,54
12/01/2022,6300,TERRES DE L'EBRE,49,Baix Ebre,6360,TERRES DE L'EBRE,256,TORTOSA 2 - OEST,0,Home,12 a 14,417,301,241
12/01/2022,7803,BARCELONA CIUTAT,47,Barcelona Nord,7850,BARCELONA SARRIÀ-SANT GERVASI,046,BARCELONA 5-E,0,Home,35 a 39,1009,861,840
12/01/2022,6400,GIRONA,51,Alt Empordà,6461,GIRONA NORD,177,PERALADA,1,Dona,12 a 14,124,88,71
12/01/2022,7802,METROPOLITANA NORD,35,Vallès Occidental Est,7844,VALLÈS OCCIDENTAL EST,392,POLINYÀ-SENTMENAT,0,Home,25 a 29,405,330,319
12/01/2022,7802,METROPOLITANA NORD,35,Vallès Occidental Est,7844,VALLÈS OCCIDENTAL EST,198,SABADELL 7,0,Home,55 a 59,321,304,301
12/01/2022,6700,CATALUNYA CENTRAL,59,Bages i Solsonès,6763,SOLSONÈS-BAGES-BERGUEDÀ,215,SANT JOAN DE VILATORRADA,0,Home,65 a 69,338,318,315
12/01/2022,6400,GIRONA,51,Alt Empordà,6461,GIRONA NORD,114,L'ESCALA,0,Home,65 a 69,477,415,414
12/01/2022,6200,CAMP DE TARRAGONA,09,Tarragonès,6258,TARRAGONÈS-BAIX PENEDÈS,107,CONSTANTÍ,0,Home,65 a 69,150,140,139
12/01/2022,6200,CAMP DE TARRAGONA,09,Tarragonès,6258,TARRAGONÈS-BAIX PENEDÈS,257,TORREDEMBARRA,0,Home,0 a 11,2064,452,28
12/01/2022,7801,METROPOLITANA SUD,25,L'Hospitalet Sud i el Prat de Llobregat,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,299,L'HOSPITALET DE LLOBREGAT 12 (BELLVITGE),0,Home,75 a 79,803,780,777
12/01/2022,6400,GIRONA,53,Garrotxa,6461,GIRONA NORD,083,BESALÚ,0,Home,20 a 24,160,133,127
12/01/2022,7801,METROPOLITANA SUD,63,Baix Llobregat Litoral i Viladecans,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,366,CASTELLDEFELS-2,0,Home,55 a 59,1189,1074,1070
12/01/2022,7802,METROPOLITANA NORD,67,Baix Montseny,7842,VALLÈS ORIENTAL,376,ALT MOGENT,1,Dona,30 a 34,538,438,428
12/01/2022,6700,CATALUNYA CENTRAL,60,Berguedà,6763,SOLSONÈS-BAGES-BERGUEDÀ,130,ALT BERGUEDÀ,0,Home,70 a 74,185,177,176
12/01/2022,7803,BARCELONA CIUTAT,46,Barcelona Esquerra,7849,BARCELONA SANTS-MONTJUÏC,036,BARCELONA 3-E,0,Home,30 a 34,1003,828,802
12/01/2022,6700,CATALUNYA CENTRAL,59,Bages i Solsonès,6763,SOLSONÈS-BAGES-BERGUEDÀ,167,NAVÀS/BALSARENY,0,Home,20 a 24,247,215,205
12/01/2022,7802,METROPOLITANA NORD,30,Barcelonès Nord i Baix Maresme,7867,BARCELONÈS NORD I MARESME,273,BADALONA 2,0,Home,80 o més,521,502,500
12/01/2022,6100,LLEIDA,05,Lleida,6156,LLEIDA,329,LLEIDA RURAL 2-SUD,0,Home,80 o més,241,232,230
12/01/2022,6700,CATALUNYA CENTRAL,19,Anoia,6735,ANOIA,337,CAPELLADES,0,Home,80 o més,260,252,251
12/01/2022,6300,TERRES DE L'EBRE,48,Altebrat,6360,TERRES DE L'EBRE,246,TERRA ALTA,1,Dona,45 a 49,359,312,308
12/01/2022,6200,CAMP DE TARRAGONA,07,Baix Camp i Priorat,6259,BAIX CAMP-PRIORAT,304,REUS 2,0,Home,75 a 79,494,479,477
12/01/2022,7802,METROPOLITANA NORD,30,Barcelonès Nord i Baix Maresme,7867,BARCELONÈS NORD I MARESME,362,OCATA-TEIÀ,0,Home,25 a 29,371,316,307
12/01/2022,6700,CATALUNYA CENTRAL,19,Anoia,6735,ANOIA,371,IGUALADA-1,0,Home,15 a 19,590,473,449
12/01/2022,7802,METROPOLITANA NORD,33,Maresme Central,7867,BARCELONÈS NORD I MARESME,186,PREMIÀ DE MAR,1,Dona,0 a 11,1754,450,21
12/01/2022,6200,CAMP DE TARRAGONA,06,Alt Camp i Conca de Barberà,6257,ALT CAMP-CONCA DE BARBERÀ,333,ALT CAMP OEST,0,Home,0 a 11,333,95,3
12/01/2022,6400,GIRONA,58,Gironès Sud i Selva Interior,6462,GIRONA SUD,100,CASSÀ DE LA SELVA,0,Home,55 a 59,1201,1100,1092
12/01/2022,7802,METROPOLITANA NORD,33,Maresme Central,7867,BARCELONÈS NORD I MARESME,335,SANT ANDREU DE LLAVANERES,0,Home,65 a 69,546,504,500
12/01/2022,6100,LLEIDA,05,Lleida,6156,LLEIDA,139,LLEIDA 5,1,Dona,12 a 14,313,218,168
12/01/2022,6400,GIRONA,58,Gironès Sud i Selva Interior,6462,GIRONA SUD,008,ARBÚCIES/SANT HILARI,0,Home,55 a 59,442,394,389
12/01/2022,6200,CAMP DE TARRAGONA,08,Baix Penedès,6258,TARRAGONÈS-BAIX PENEDÈS,357,CALAFELL,0,Home,20 a 24,664,523,485
12/01/2022,6200,CAMP DE TARRAGONA,09,Tarragonès,6258,TARRAGONÈS-BAIX PENEDÈS,166,EL MORELL,0,Home,70 a 74,207,195,193
12/01/2022,7803,BARCELONA CIUTAT,46,Barcelona Esquerra,7848,BARCELONA LES CORTS,040,BARCELONA 4-B,0,Home,50 a 54,731,660,655
12/01/2022,6400,GIRONA,54,Ripollès,6461,GIRONA NORD,187,RIPOLL-SANT JOAN DE LES ABADESSES,0,Home,30 a 34,377,293,280
12/01/2022,7803,BARCELONA CIUTAT,71,Barcelona Litoral Mar,7846,BARCELONA CIUTAT VELLA,017,BARCELONA 1-B,1,Dona,50 a 54,716,598,587
12/01/2022,,No classificat,,No classificat,,No classificat,,No classificat,1,Dona,35 a 39,1,0,0
12/01/2022,7803,BARCELONA CIUTAT,71,Barcelona Litoral Mar,7846,BARCELONA CIUTAT VELLA,017,BARCELONA 1-B,0,Home,0 a 11,794,86,3
12/01/2022,6700,CATALUNYA CENTRAL,22,Osona,6745,OSONA,217,SANT QUIRZE DE BESORA,1,Dona,0 a 11,254,38,3
12/01/2022,7801,METROPOLITANA SUD,24,Baix Llobregat Centre i Fontsanta -L'H N,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,369,CORBERA DE LLOBREGAT,1,Dona,12 a 14,329,261,196
12/01/2022,7802,METROPOLITANA NORD,33,Maresme Central,7867,BARCELONÈS NORD I MARESME,186,PREMIÀ DE MAR,0,Home,50 a 54,1598,1461,1449
12/01/2022,7803,BARCELONA CIUTAT,71,Barcelona Litoral Mar,7847,BARCELONA SANT MARTÍ,078,BARCELONA 10-H,0,Home,55 a 59,663,604,592
12/01/2022,7802,METROPOLITANA NORD,33,Maresme Central,7867,BARCELONÈS NORD I MARESME,010,ARGENTONA,0,Home,45 a 49,824,729,715
12/01/2022,7803,BARCELONA CIUTAT,71,Barcelona Litoral Mar,7846,BARCELONA CIUTAT VELLA,016,BARCELONA 1-A,0,Home,75 a 79,182,173,172
12/01/2022,7803,BARCELONA CIUTAT,46,Barcelona Esquerra,7851,BARCELONA EIXAMPLE,025,BARCELONA 2-E,1,Dona,60 a 64,1175,1052,1041
12/01/2022,6400,GIRONA,58,Gironès Sud i Selva Interior,6462,GIRONA SUD,330,BREDA - HOSTALRIC,0,Home,15 a 19,373,328,323
12/01/2022,7803,BARCELONA CIUTAT,46,Barcelona Esquerra,7849,BARCELONA SANTS-MONTJUÏC,032,BARCELONA 3-A,0,Home,0 a 11,1047,166,16
12/01/2022,6700,CATALUNYA CENTRAL,22,Osona,6745,OSONA,185,LLUÇANÈS,1,Dona,15 a 19,108,99,98
12/01/2022,6200,CAMP DE TARRAGONA,09,Tarragonès,6258,TARRAGONÈS-BAIX PENEDÈS,243,TARRAGONA 5,1,Dona,35 a 39,576,468,458
12/01/2022,6200,CAMP DE TARRAGONA,09,Tarragonès,6258,TARRAGONÈS-BAIX PENEDÈS,242,TARRAGONA 4,0,Home,75 a 79,322,307,303
12/01/2022,7100,ALT PIRINEU I ARAN,03,Pallars,7164,ALT PIRINEU,179,LA POBLA DE SEGUR,0,Home,65 a 69,144,131,129
12/01/2022,6200,CAMP DE TARRAGONA,07,Baix Camp i Priorat,6259,BAIX CAMP-PRIORAT,304,REUS 2,0,Home,65 a 69,750,711,704
12/01/2022,7803,BARCELONA CIUTAT,46,Barcelona Esquerra,7849,BARCELONA SANTS-MONTJUÏC,400,BARCELONA 3-I,0,Home,80 o més,652,625,621
12/01/2022,7803,BARCELONA CIUTAT,46,Barcelona Esquerra,7848,BARCELONA LES CORTS,040,BARCELONA 4-B,1,Dona,25 a 29,605,512,508
12/01/2022,7803,BARCELONA CIUTAT,70,Barcelona Dreta,7851,BARCELONA EIXAMPLE,028,BARCELONA 2-H,1,Dona,70 a 74,785,716,709
12/01/2022,6100,LLEIDA,05,Lleida,6156,LLEIDA,003,ALFARRÀS/ALMENAR,1,Dona,80 o més,524,501,500
12/01/2022,6700,CATALUNYA CENTRAL,22,Osona,6745,OSONA,351,VIC-2 SUD,1,Dona,25 a 29,732,568,529
12/01/2022,7802,METROPOLITANA NORD,69,Vallès Oriental Central,7842,VALLÈS ORIENTAL,355,LA ROCA DEL VALLÈS,0,Home,55 a 59,456,443,440
12/01/2022,7803,BARCELONA CIUTAT,47,Barcelona Nord,7854,BARCELONA NOU BARRIS,402,BARCELONA 8-K,0,Home,40 a 44,670,558,538
12/01/2022,7803,BARCELONA CIUTAT,71,Barcelona Litoral Mar,7846,BARCELONA CIUTAT VELLA,017,BARCELONA 1-B,0,Home,80 o més,358,314,311
12/01/2022,7803,BARCELONA CIUTAT,46,Barcelona Esquerra,7850,BARCELONA SARRIÀ-SANT GERVASI,045,BARCELONA 5-D,0,Home,40 a 44,571,466,457
12/01/2022,6200,CAMP DE TARRAGONA,07,Baix Camp i Priorat,6259,BAIX CAMP-PRIORAT,305,REUS 3,0,Home,25 a 29,625,495,483
12/01/2022,6200,CAMP DE TARRAGONA,07,Baix Camp i Priorat,6259,BAIX CAMP-PRIORAT,307,REUS 5,0,Home,0 a 11,1632,319,43
12/01/2022,7801,METROPOLITANA SUD,24,Baix Llobregat Centre i Fontsanta -L'H N,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,209,SANT FELIU DE LLOBREGAT 1,0,Home,30 a 34,484,387,373
12/01/2022,7802,METROPOLITANA NORD,30,Barcelonès Nord i Baix Maresme,7867,BARCELONÈS NORD I MARESME,361,EL MASNOU-ALELLA,0,Home,40 a 44,924,794,782
12/01/2022,7803,BARCELONA CIUTAT,70,Barcelona Dreta,7852,BARCELONA GRÀCIA,047,BARCELONA 6-A,1,Dona,20 a 24,674,596,581
12/01/2022,6100,LLEIDA,05,Lleida,6156,LLEIDA,232,SERÒS,1,Dona,60 a 64,223,207,204
12/01/2022,7803,BARCELONA CIUTAT,46,Barcelona Esquerra,7851,BARCELONA EIXAMPLE,024,BARCELONA 2-D,1,Dona,15 a 19,294,250,247
12/01/2022,6700,CATALUNYA CENTRAL,19,Anoia,6735,ANOIA,372,IGUALADA-2,0,Home,45 a 49,883,775,765
